fbeta,recall,precision,f1,accuracy,auc,rmse,threshold,conf_fact,min_samples_leaf,max_depth,tree_depth,tree_leaves
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.3,14,13,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.3,14,13,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.3,14,14,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.3,14,14,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.3,14,15,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.3,14,15,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.3,15,8,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.3,15,8,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.3,15,9,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.3,15,9,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.3,15,10,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.3,15,10,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.3,15,11,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.3,15,11,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.3,15,12,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.3,15,12,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.3,15,13,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.3,15,13,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.3,15,14,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.3,15,14,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.3,15,15,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.3,15,15,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.35,14,8,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.35,14,8,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.35,14,9,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.35,14,9,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.35,14,10,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.35,14,10,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.35,14,11,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.35,14,11,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.35,14,12,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.35,14,12,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.35,14,13,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.35,14,13,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.35,14,14,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.35,14,14,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.35,14,15,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.35,14,15,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.35,15,8,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.35,15,8,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.35,15,9,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.35,15,9,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.35,15,10,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.35,15,10,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.35,15,11,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.35,15,11,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.35,15,12,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.35,15,12,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.35,15,13,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.35,15,13,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.35,15,14,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.35,15,14,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.35,15,15,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.35,15,15,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.4,14,8,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.4,14,8,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.4,14,9,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.4,14,9,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.4,14,10,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.4,14,10,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.4,14,11,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.4,14,11,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.4,14,12,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.4,14,12,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.4,14,13,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.4,14,13,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.4,14,14,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.4,14,14,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.4,14,15,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.4,14,15,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.4,15,8,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.4,15,8,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.4,15,9,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.4,15,9,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.4,15,10,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.4,15,10,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.4,15,11,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.4,15,11,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.4,15,12,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.4,15,12,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.4,15,13,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.4,15,13,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.4,15,14,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.4,15,14,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.4,15,15,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.4,15,15,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.45,14,8,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.45,14,8,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.45,14,9,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.45,14,9,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.45,14,10,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.45,14,10,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.45,14,11,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.45,14,11,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.45,14,12,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.45,14,12,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.45,14,13,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.45,14,13,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.45,14,14,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.45,14,14,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.45,14,15,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.45,14,15,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.45,15,8,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.45,15,8,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.45,15,9,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.45,15,9,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.45,15,10,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.45,15,10,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.45,15,11,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.45,15,11,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.45,15,12,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.45,15,12,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.45,15,13,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.45,15,13,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.45,15,14,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.45,15,14,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.55,0.45,15,15,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9112903225806451,0.39038843038163107,0.6,0.45,15,15,8,11
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.5,14,8,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.5,14,8,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.5,14,9,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.5,14,9,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.5,14,10,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.5,14,10,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.5,14,11,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.5,14,11,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.5,14,12,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.5,14,12,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.5,14,13,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.5,14,13,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.5,14,14,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.5,14,14,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.5,14,15,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.5,14,15,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.5,15,8,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.5,15,8,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.5,15,9,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.5,15,9,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.55,0.5,15,10,8,10
0.8888888888888888,1.0,0.6153846153846154,0.7619047619047619,0.7872340425531915,0.9143145161290323,0.3861430683296802,0.6,0.5,15,10,8,10
